date,district,crime_type,count,latitude,longitude
2023-03-03,Chennai,Theft,8,33.99954439465686,-118.32507648364738
2023-03-03,Chennai,Assault,6,33.98706461929777,-118.3286538695182
2023-03-03,Chennai,Vandalism,6,33.99051463895773,-118.3439088433358
2023-03-03,Chennai,Burglary,3,33.97158620388454,-118.3436308925984
2023-03-04,Chennai,Theft,14,33.98984229588396,-118.3468466274596
2023-03-04,Chennai,Assault,5,33.97801417227685,-118.33638044955798
2023-03-04,Chennai,Vandalism,9,33.99173436229412,-118.34283976065426
2023-03-04,Chennai,Burglary,3,33.97601139712004,-118.34212141452578
2023-03-05,Chennai,Theft,11,33.9823086266043,-118.33772912156464
2023-03-05,Chennai,Assault,11,33.986279692903985,-118.33938281195029
2023-03-05,Chennai,Vandalism,1,33.99158458876881,-118.3490837531923
2023-03-05,Chennai,Burglary,4,33.988372430137474,-118.32266075679463
2023-03-06,Chennai,Theft,10,33.97454740452011,-118.3355572385866
2023-03-06,Chennai,Assault,3,33.99479117177446,-118.34692031743847
2023-03-06,Chennai,Vandalism,1,33.97895195999667,-118.33214096457728
2023-03-06,Chennai,Burglary,4,33.994803017896366,-118.33414632461457
2023-03-07,Chennai,Theft,5,33.96990793960975,-118.35183757836565
2023-03-07,Chennai,Assault,1,33.99071815708969,-118.34489211063692
2023-03-07,Chennai,Vandalism,2,33.98048553731968,-118.33846868128587
2023-03-07,Chennai,Burglary,1,34.00360709096053,-118.33397347576474
2023-03-08,Chennai,Theft,14,33.98263032866594,-118.33996525150012
2023-03-08,Chennai,Assault,2,33.96871717828118,-118.33333202781904
2023-03-08,Chennai,Vandalism,5,33.986513877418005,-118.3212499908892
2023-03-08,Chennai,Burglary,1,33.99149857374113,-118.34520203091908
2023-03-09,Chennai,Theft,10,33.97912940090207,-118.32946855641038
2023-03-09,Chennai,Assault,3,33.975476489714566,-118.33678633149076
2023-03-09,Chennai,Vandalism,6,33.963442469116146,-118.34646810686746
2023-03-09,Chennai,Burglary,1,33.98471051557215,-118.35034235682744
2023-03-10,Chennai,Theft,8,33.9795257493305,-118.35829837064657
2023-03-10,Chennai,Assault,3,33.97979744205902,-118.31828267913892
2023-03-10,Chennai,Vandalism,6,33.988340220104405,-118.33724868666346
2023-03-10,Chennai,Burglary,2,33.99996343963384,-118.34279783257692
2023-03-11,Chennai,Theft,13,33.97865310758051,-118.34277181866
2023-03-11,Chennai,Assault,7,33.97471925735903,-118.34582290213034
2023-03-11,Chennai,Vandalism,12,33.98044298008862,-118.35775780813309
2023-03-11,Chennai,Burglary,3,33.997833349961084,-118.34517054011091
2023-03-12,Chennai,Theft,18,33.98381588077617,-118.33931563975474
2023-03-12,Chennai,Assault,8,33.9793046940055,-118.3519089763014
2023-03-12,Chennai,Vandalism,4,33.97799809683484,-118.3474162467007
2023-03-12,Chennai,Burglary,3,33.981100335244754,-118.33779051288724
2023-03-13,Chennai,Theft,11,33.990416880031674,-118.34460256260478
2023-03-13,Chennai,Assault,3,33.973473791254385,-118.31944228827584
2023-03-13,Chennai,Vandalism,5,33.98125197498141,-118.33103802985616
2023-03-13,Chennai,Burglary,4,33.98130397967939,-118.33969613255134
2023-03-14,Chennai,Theft,14,34.004853341698286,-118.32936087519246
2023-03-14,Chennai,Assault,8,33.96886814018051,-118.35995666266712
2023-03-14,Chennai,Vandalism,5,33.98449168682215,-118.3307030378812
2023-03-14,Chennai,Burglary,10,33.99080080706315,-118.34697003130292
2023-03-15,Chennai,Theft,4,33.96613380879577,-118.33144683936985
2023-03-15,Chennai,Assault,3,33.993869538083544,-118.34109134890682
2023-03-15,Chennai,Vandalism,5,33.9916618576615,-118.35936941368654
2023-03-15,Chennai,Burglary,9,33.98987104373361,-118.3503858861043
2023-03-16,Chennai,Theft,10,33.99219504970134,-118.3468152053318
2023-03-16,Chennai,Assault,5,33.983720041726784,-118.33209948904492
2023-03-16,Chennai,Vandalism,5,33.97700861778604,-118.35353036358806
2023-03-16,Chennai,Burglary,4,33.97694010907054,-118.3565933361795
2023-03-17,Chennai,Theft,8,33.97697680115997,-118.35337184416004
2023-03-17,Chennai,Assault,6,33.995473471869424,-118.35533095146432
2023-03-17,Chennai,Vandalism,8,33.98305450155684,-118.35728753935936
2023-03-17,Chennai,Burglary,5,33.99582710533532,-118.34063068097112
2023-03-18,Chennai,Theft,5,33.97581908761005,-118.34886850712864
2023-03-18,Chennai,Assault,4,33.988934392488794,-118.3554713525846
2023-03-18,Chennai,Vandalism,5,33.993282751207985,-118.34341552122328
2023-03-18,Chennai,Burglary,3,33.99038939874867,-118.35838270690212
2023-03-19,Chennai,Theft,9,33.99341485318222,-118.3423737629941
2023-03-19,Chennai,Assault,6,33.971573358547865,-118.3441348163764
2023-03-19,Chennai,Vandalism,4,33.968825619458975,-118.33219505560596
2023-03-19,Chennai,Burglary,4,33.9888851225746,-118.32703857169528
2023-03-20,Chennai,Theft,8,33.99278601430646,-118.34756586065966
2023-03-20,Chennai,Assault,4,33.97748908037324,-118.33647890872936
2023-03-20,Chennai,Vandalism,3,33.99308081562187,-118.3427189165887
2023-03-20,Chennai,Burglary,3,33.97928959641929,-118.36093450466406
2023-03-21,Chennai,Theft,12,33.98971312554991,-118.3325137090298
2023-03-21,Chennai,Assault,4,34.00071870825305,-118.33098687556615
2023-03-21,Chennai,Vandalism,6,33.98069557042491,-118.34158962663088
2023-03-21,Chennai,Burglary,3,33.97680821687087,-118.34653008599636
2023-03-22,Chennai,Theft,11,33.98974914565826,-118.33720433071556
2023-03-22,Chennai,Assault,7,33.97601940650079,-118.33131343865804
2023-03-22,Chennai,Vandalism,2,33.98418841908593,-118.32578472963112
2023-03-22,Chennai,Burglary,4,33.982058035936994,-118.34933222303056
2023-03-23,Chennai,Theft,5,33.97973629714679,-118.33318923600896
2023-03-23,Chennai,Assault,6,33.97929552730825,-118.34027219021756
2023-03-23,Chennai,Vandalism,4,33.976560280370045,-118.34508520563593
2023-03-23,Chennai,Burglary,3,33.99176536337339,-118.33753081319338
2023-03-24,Chennai,Theft,17,33.984956803862765,-118.34508637482314
2023-03-24,Chennai,Assault,5,33.98566558487713,-118.34954284327912
2023-03-24,Chennai,Vandalism,10,33.987334977101526,-118.35559915033596
2023-03-24,Chennai,Burglary,2,33.97995864341722,-118.34006541095852
2023-03-25,Chennai,Theft,3,33.97275536250919,-118.3421898691292
2023-03-25,Chennai,Assault,4,33.989629933184744,-118.35281487582576
2023-03-25,Chennai,Vandalism,11,33.98662562309947,-118.349276777897
2023-03-25,Chennai,Burglary,3,33.991879416563,-118.34792960486386
2023-03-26,Chennai,Theft,6,33.973336509621554,-118.34088393534684
2023-03-26,Chennai,Assault,6,33.98725829225028,-118.35287929331896
2023-03-26,Chennai,Vandalism,7,33.97883725075238,-118.34992336789294
2023-03-26,Chennai,Burglary,1,34.002677078858824,-118.33834731228006
2023-03-27,Chennai,Theft,10,34.00557217655198,-118.33920335323268
2023-03-27,Chennai,Assault,4,33.99287420972866,-118.34377821011188
2023-03-27,Chennai,Vandalism,9,33.98577524278106,-118.33219147384412
2023-03-27,Chennai,Burglary,4,33.99735588265211,-118.35781918918212
2023-03-28,Chennai,Theft,13,33.99114454000458,-118.34566034635776
2023-03-28,Chennai,Assault,6,33.98359729382903,-118.33870558946968
2023-03-28,Chennai,Vandalism,6,34.00192262167221,-118.33598982297772
2023-03-28,Chennai,Burglary,5,33.971512702298114,-118.32777556517212
2023-03-29,Chennai,Theft,10,33.98368136707857,-118.35170898607028
2023-03-29,Chennai,Assault,4,33.970490620337145,-118.3482005474839
2023-03-29,Chennai,Vandalism,3,33.976849502535615,-118.3475376812458
2023-03-29,Chennai,Burglary,5,33.98223364844589,-118.36264738107366
2023-03-30,Chennai,Theft,11,34.00222464299787,-118.34966920206216
2023-03-30,Chennai,Assault,3,33.988322014174344,-118.33964133949183
2023-03-30,Chennai,Vandalism,6,33.98434542094711,-118.33659571124632
2023-03-30,Chennai,Burglary,8,33.97791580877645,-118.35706038283485
2023-03-31,Chennai,Theft,5,34.00138897050507,-118.34430753083144
2023-03-31,Chennai,Assault,6,33.9754205713793,-118.33599934343762
2023-03-31,Chennai,Vandalism,3,33.98830826683248,-118.34537185558275
2023-03-31,Chennai,Burglary,2,33.99032667636806,-118.34400936016424
2023-04-01,Chennai,Theft,17,33.98352983573083,-118.3580556813307
2023-04-01,Chennai,Assault,7,33.972831010672095,-118.34439812905087
2023-04-01,Chennai,Vandalism,10,33.975136203355056,-118.3393289678276
2023-04-01,Chennai,Burglary,3,33.97921747423801,-118.33516464411424
2023-04-02,Chennai,Theft,16,33.985514409965795,-118.33246099833164
2023-04-02,Chennai,Assault,5,33.97939511519279,-118.35186904231436
2023-04-02,Chennai,Vandalism,8,33.994311845218434,-118.34237199775164
2023-04-02,Chennai,Burglary,4,33.97490342106164,-118.3304866085934
2023-04-03,Chennai,Theft,15,33.98262052185676,-118.34787839533656
2023-04-03,Chennai,Assault,3,33.97897319919402,-118.34572236536586
2023-04-03,Chennai,Vandalism,9,34.004626108331344,-118.35179850378996
2023-04-03,Chennai,Burglary,5,33.98361862126305,-118.33615622733944
2023-04-04,Chennai,Theft,13,33.97036712242775,-118.3620447745125
2023-04-04,Chennai,Assault,5,33.9810012211444,-118.3415071705464
2023-04-04,Chennai,Vandalism,11,33.98605281476594,-118.33019018736913
2023-04-04,Chennai,Burglary,5,33.983169147421314,-118.36008494840492
2023-04-05,Chennai,Theft,14,33.98061315694817,-118.3318462879328
2023-04-05,Chennai,Assault,8,33.97558991428229,-118.3456530097807
2023-04-05,Chennai,Vandalism,5,33.968271895493764,-118.34301750585256
2023-04-05,Chennai,Burglary,4,33.998342061072925,-118.36133537902276
2023-04-06,Chennai,Theft,9,33.99611239632142,-118.340298727588
2023-04-06,Chennai,Assault,4,34.009065301396284,-118.33555385795285
2023-04-06,Chennai,Vandalism,3,34.00155411336797,-118.34076742662842
2023-04-06,Chennai,Burglary,3,33.99340210808472,-118.31683903268808
2023-04-07,Chennai,Theft,3,33.986635359890954,-118.33918219588408
2023-04-07,Chennai,Assault,4,33.99635881703214,-118.34213672182584
2023-04-07,Chennai,Vandalism,4,33.985400127728205,-118.34058448859712
2023-04-07,Chennai,Burglary,5,33.96281357271529,-118.33671922570882
2023-04-08,Chennai,Theft,6,33.98611488005505,-118.3398210046276
2023-04-08,Chennai,Assault,9,33.984250968960595,-118.34185686179153
2023-04-08,Chennai,Vandalism,6,33.98872021717901,-118.34954285592218
2023-04-08,Chennai,Burglary,3,33.9838298961715,-118.35047053425428
2023-04-09,Chennai,Theft,11,33.9820303214588,-118.3479628141463
2023-04-09,Chennai,Assault,7,33.980867030120486,-118.33770047938977
2023-04-09,Chennai,Vandalism,3,33.97698647718653,-118.33004598225332
2023-04-09,Chennai,Burglary,8,33.9831555653846,-118.33218590180012
2023-04-10,Chennai,Theft,12,33.99219747200919,-118.34145071755522
2023-04-10,Chennai,Assault,4,33.98622881306073,-118.32719189506238
2023-04-10,Chennai,Vandalism,4,33.98424493096167,-118.34360699559348
2023-04-10,Chennai,Burglary,1,33.99604543175799,-118.34786332720708
2023-04-11,Chennai,Theft,6,33.96408337438576,-118.34587894473692
2023-04-11,Chennai,Assault,4,33.97513384732285,-118.34419902242531
2023-04-11,Chennai,Vandalism,3,33.973025497904565,-118.3432167494982
2023-04-11,Chennai,Burglary,4,33.98563610819101,-118.33839410939534
2023-04-12,Chennai,Theft,10,33.97763152211868,-118.3517175998646
2023-04-12,Chennai,Assault,4,33.986101535175074,-118.33080226990596
2023-04-12,Chennai,Vandalism,3,33.974721325023445,-118.3325010578628
2023-04-12,Chennai,Burglary,2,33.980777425915775,-118.3386356554896
2023-04-13,Chennai,Theft,9,33.98365169816089,-118.34739062757868
2023-04-13,Chennai,Assault,4,33.986549984208,-118.3264229009669
2023-04-13,Chennai,Vandalism,8,33.9805436132663,-118.34258652479168
2023-04-13,Chennai,Burglary,2,33.993932480922766,-118.32486131242996
2023-04-14,Chennai,Theft,10,33.98898768993752,-118.32338478858426
2023-04-14,Chennai,Assault,3,33.971875580004394,-118.34367521705276
2023-04-14,Chennai,Vandalism,3,33.96344025221708,-118.34981440491217
2023-04-14,Chennai,Burglary,6,33.967836964811866,-118.33710553451009
2023-04-15,Chennai,Theft,11,33.989761540078234,-118.33918902260238
2023-04-15,Chennai,Assault,3,33.974788836261894,-118.33187504798124
2023-04-15,Chennai,Vandalism,4,33.98742298438166,-118.33894967029433
2023-04-15,Chennai,Burglary,5,33.96662050830175,-118.35462307591293
2023-04-16,Chennai,Theft,12,33.98963582313524,-118.3441339640901
2023-04-16,Chennai,Assault,5,33.97697873870918,-118.33479931616216
2023-04-16,Chennai,Vandalism,6,33.97831738080933,-118.34165423846768
2023-04-16,Chennai,Burglary,11,33.976030526239775,-118.32657329301306
2023-04-17,Chennai,Theft,12,33.98387352030381,-118.34303245921276
2023-04-17,Chennai,Assault,5,33.97411307651863,-118.34989579933575
2023-04-17,Chennai,Vandalism,11,33.97787592199921,-118.32007129997244
2023-04-17,Chennai,Burglary,4,33.98823566079102,-118.34288581270162
2023-04-18,Chennai,Theft,11,33.975876449165675,-118.33527945485926
2023-04-18,Chennai,Assault,6,33.989851671730975,-118.33762301818346
2023-04-18,Chennai,Vandalism,6,33.989914549299606,-118.3457140114154
2023-04-18,Chennai,Burglary,4,33.98309735552316,-118.34399332617932
2023-04-19,Chennai,Theft,8,33.97929051699683,-118.36063577337082
2023-04-19,Chennai,Assault,7,34.00962608267206,-118.36074912271864
2023-04-19,Chennai,Vandalism,4,33.987401341536696,-118.32954264315958
2023-04-19,Chennai,Burglary,3,33.99549559952072,-118.33808593538828
2023-04-20,Chennai,Theft,9,34.000521016695096,-118.33609050696748
2023-04-20,Chennai,Assault,5,33.97554034149484,-118.34651962091208
2023-04-20,Chennai,Vandalism,7,33.99225785529314,-118.34169474369163
2023-04-20,Chennai,Burglary,3,33.960474693912765,-118.345124478989
2023-04-21,Chennai,Theft,8,33.99105055279773,-118.32338714753632
2023-04-21,Chennai,Assault,2,33.99041271555182,-118.33831728441712
2023-04-21,Chennai,Vandalism,6,33.985800475104114,-118.33348150539769
2023-04-21,Chennai,Burglary,2,33.98640878036528,-118.3268056942081
2023-04-22,Chennai,Theft,5,34.00204638345014,-118.32680565692874
2023-04-22,Chennai,Assault,7,33.99894714058206,-118.34569948617694
2023-04-22,Chennai,Vandalism,5,33.990560540690964,-118.32367162280988
2023-04-22,Chennai,Burglary,2,33.97387046325199,-118.34800172767316
2023-04-23,Chennai,Theft,14,33.98797882212722,-118.3353210111899
2023-04-23,Chennai,Assault,7,33.989561616624655,-118.350201924246
2023-04-23,Chennai,Vandalism,7,33.97031572404981,-118.3412202908886
2023-04-23,Chennai,Burglary,6,33.98084126283633,-118.34474444986704
2023-04-24,Chennai,Theft,6,33.981636803777185,-118.32489229868834
2023-04-24,Chennai,Assault,3,33.96719191779853,-118.32939486548726
2023-04-24,Chennai,Vandalism,5,33.96222505229256,-118.33157756950084
2023-04-24,Chennai,Burglary,3,33.96751677167327,-118.35167404233265
2023-04-25,Chennai,Theft,7,33.99471666364504,-118.3371462855154
2023-04-25,Chennai,Assault,5,33.96894139563145,-118.34650297247302
2023-04-25,Chennai,Vandalism,3,33.98970273446868,-118.3543460934859
2023-04-25,Chennai,Burglary,2,33.97172876221048,-118.34364343715792
2023-04-26,Chennai,Theft,11,33.981156848891416,-118.35023523640533
2023-04-26,Chennai,Assault,4,33.976115106857975,-118.3610819510805
2023-04-26,Chennai,Vandalism,4,33.962731430511184,-118.3076435620839
2023-04-26,Chennai,Burglary,4,33.99181888889284,-118.3266358912085
2023-04-27,Chennai,Theft,11,33.99066801742583,-118.33193925194072
2023-04-27,Chennai,Assault,6,33.99076885201488,-118.33467637359796
2023-04-27,Chennai,Vandalism,4,33.98539241949024,-118.32829902183757
2023-04-27,Chennai,Burglary,1,34.00142290933252,-118.3401416025032
2023-04-28,Chennai,Theft,12,33.99178037596242,-118.35288794572612
2023-04-28,Chennai,Assault,4,33.979845299626504,-118.33859700070398
2023-04-28,Chennai,Vandalism,3,33.97784757512246,-118.34585182913544
2023-04-29,Chennai,Theft,17,33.9819379217062,-118.35433660302697
2023-04-29,Chennai,Assault,11,33.98966467354061,-118.34888377961306
2023-04-29,Chennai,Vandalism,6,33.98796522248216,-118.34390982404352
2023-04-29,Chennai,Burglary,7,33.98865334315539,-118.33917461857324
2023-04-30,Chennai,Theft,8,33.9739079017948,-118.33081919077466
2023-04-30,Chennai,Assault,10,33.97441653056228,-118.34418078377688
2023-04-30,Chennai,Vandalism,5,33.97975494562177,-118.34738202916424
2023-04-30,Chennai,Burglary,8,33.98578606478681,-118.3387121468836
2023-05-01,Chennai,Theft,8,33.973657530965205,-118.34447172592763
2023-05-01,Chennai,Assault,1,33.96667176378685,-118.34530325924015
2023-05-01,Chennai,Vandalism,5,33.98396745875637,-118.33436611381129
2023-05-01,Chennai,Burglary,3,33.99245059784828,-118.34578964676982
2023-05-02,Chennai,Theft,6,33.99451933122638,-118.34308452957256
2023-05-02,Chennai,Assault,6,33.99436320061733,-118.35279131867652
2023-05-02,Chennai,Vandalism,2,34.0044359142416,-118.3331134040023
2023-05-02,Chennai,Burglary,4,33.97621115425417,-118.35035334205756
2023-05-03,Chennai,Theft,8,33.99906279710265,-118.34500075727829
2023-05-03,Chennai,Assault,4,33.992267100146464,-118.33784587239154
2023-05-03,Chennai,Vandalism,2,33.970308960041486,-118.35292322020092
2023-05-03,Chennai,Burglary,1,33.984085640780954,-118.34868776300692
2023-05-04,Chennai,Theft,5,33.98185855988382,-118.33177505344456
2023-05-04,Chennai,Assault,6,33.981987342041165,-118.35084415907777
2023-05-04,Chennai,Vandalism,5,33.97245879698016,-118.3366518032569
2023-05-04,Chennai,Burglary,4,33.9904144224382,-118.35825623588048
2023-05-05,Chennai,Theft,8,33.98195891643799,-118.33086251917751
2023-05-05,Chennai,Assault,5,33.98889867178056,-118.34627753456252
2023-05-05,Chennai,Vandalism,5,33.976942707042795,-118.33182689441624
2023-05-05,Chennai,Burglary,3,33.98926342761967,-118.3298349341027
2023-05-06,Chennai,Theft,14,33.98309225331217,-118.333987534144
2023-05-06,Chennai,Assault,7,33.9648924459149,-118.35272964473084
2023-05-06,Chennai,Vandalism,6,33.99742534387608,-118.35542318725685
2023-05-06,Chennai,Burglary,2,33.98538813522636,-118.3505946370681
2023-05-07,Chennai,Theft,23,33.97335482839039,-118.36424098959226
2023-05-07,Chennai,Assault,13,33.996414269636176,-118.35056778809896
2023-05-07,Chennai,Vandalism,8,33.968191678911595,-118.33867292644236
2023-05-07,Chennai,Burglary,11,33.98679523344632,-118.33114349758064
2023-05-08,Chennai,Theft,10,33.9825064983726,-118.33765144774328
2023-05-08,Chennai,Assault,6,33.98851747502277,-118.32965056271588
2023-05-08,Chennai,Vandalism,5,33.96666004334959,-118.3344071898388
2023-05-08,Chennai,Burglary,4,34.01131879947979,-118.3591830528755
2023-05-09,Chennai,Theft,14,33.966711126229285,-118.33493194157444
2023-05-09,Chennai,Assault,8,33.98366763291576,-118.32835503885782
2023-05-09,Chennai,Vandalism,10,33.98989625489934,-118.34765063941344
2023-05-09,Chennai,Burglary,3,33.96574718426409,-118.33923113758246
2023-05-10,Chennai,Theft,7,33.987451481970446,-118.33445142661073
2023-05-10,Chennai,Assault,4,33.99193956120583,-118.33622049808903
2023-05-10,Chennai,Vandalism,5,33.9999798217587,-118.34406947900928
2023-05-10,Chennai,Burglary,6,33.979213333163734,-118.33117458735498
2023-05-11,Chennai,Theft,11,34.00069277138741,-118.36529574966552
2023-05-11,Chennai,Assault,9,33.97584650777458,-118.34182902390684
2023-05-11,Chennai,Vandalism,10,33.99383340806958,-118.35163464412096
2023-05-11,Chennai,Burglary,4,33.99284108773654,-118.32647034267538
2023-05-12,Chennai,Theft,13,33.98058698366696,-118.33651338772567
2023-05-12,Chennai,Assault,7,33.98919073798851,-118.33425664443484
2023-05-12,Chennai,Vandalism,13,33.98834785181736,-118.34022373450938
2023-05-12,Chennai,Burglary,5,33.98112458745275,-118.325930274871
2023-05-13,Chennai,Theft,18,33.98999476546029,-118.34034150407624
2023-05-13,Chennai,Assault,8,33.97969394815776,-118.34436098349836
2023-05-13,Chennai,Vandalism,7,33.99527688738058,-118.333505521084
2023-05-13,Chennai,Burglary,4,33.98197413984502,-118.33921766006772
2023-05-14,Chennai,Theft,22,33.97068879320594,-118.34969486668402
2023-05-14,Chennai,Assault,7,33.99160475760466,-118.34567871666056
2023-05-14,Chennai,Vandalism,6,33.98778941711159,-118.34136914783888
2023-05-14,Chennai,Burglary,4,33.99777588977393,-118.34316633222826
2023-05-15,Chennai,Theft,13,34.00551264428174,-118.33750282045702
2023-05-15,Chennai,Assault,5,33.97423457814104,-118.33645129641576
2023-05-15,Chennai,Vandalism,6,33.96905415439398,-118.34660013384637
2023-05-15,Chennai,Burglary,7,33.98856617122802,-118.33435193313043
2023-05-16,Chennai,Theft,9,33.989914360435094,-118.34711182697464
2023-05-16,Chennai,Assault,1,33.99014316680684,-118.34758613373756
2023-05-16,Chennai,Vandalism,7,33.98203924132111,-118.33044158482242
2023-05-16,Chennai,Burglary,4,33.97686494647339,-118.35521761901344
2023-05-17,Chennai,Theft,8,33.98025651241518,-118.3394064403164
2023-05-17,Chennai,Assault,5,33.987775278526975,-118.34488024013748
2023-05-17,Chennai,Vandalism,8,33.994648503800384,-118.35421712454192
2023-05-17,Chennai,Burglary,1,33.97977612344392,-118.34559748387925
2023-05-18,Chennai,Theft,14,33.99078766925608,-118.35058039979543
2023-05-18,Chennai,Assault,7,33.971262157972475,-118.32184745435283
2023-05-18,Chennai,Vandalism,7,33.97300750649724,-118.32886162021455
2023-05-18,Chennai,Burglary,5,33.97867139131159,-118.3413665745321
2023-05-19,Chennai,Theft,9,33.981390617917235,-118.35024774794503
2023-05-19,Chennai,Assault,6,33.98704958182167,-118.33755695421546
2023-05-19,Chennai,Vandalism,6,33.99808939256816,-118.3395918292208
2023-05-19,Chennai,Burglary,9,33.99338632677129,-118.35708683570036
2023-05-20,Chennai,Theft,12,33.99150477314443,-118.33324385601904
2023-05-20,Chennai,Assault,12,33.97383157711658,-118.32713858095715
2023-05-20,Chennai,Vandalism,10,33.99518503430185,-118.34142519346948
2023-05-20,Chennai,Burglary,7,33.975647740198305,-118.3462099318648
2023-05-21,Chennai,Theft,8,34.00032610949592,-118.35085444878165
2023-05-21,Chennai,Assault,6,33.989091049897,-118.3474508384196
2023-05-21,Chennai,Vandalism,6,33.98733331765221,-118.3449694730121
2023-05-21,Chennai,Burglary,5,33.97749177828047,-118.34233949065676
2023-05-22,Chennai,Theft,12,34.00539049225933,-118.3376232824448
2023-05-22,Chennai,Assault,4,33.964530865375586,-118.34080381201328
2023-05-22,Chennai,Vandalism,6,33.98566557339797,-118.32969314539372
2023-05-22,Chennai,Burglary,1,33.98639217476106,-118.34779334058165
2023-05-23,Chennai,Theft,11,33.98729162889118,-118.3497703029345
2023-05-23,Chennai,Assault,7,33.983420695270105,-118.35065494588608
2023-05-23,Chennai,Vandalism,6,33.96508855080248,-118.34584426807812
2023-05-23,Chennai,Burglary,6,33.97552636516026,-118.31688068356824
2023-05-24,Chennai,Theft,8,33.97725586484478,-118.34525986242502
2023-05-24,Chennai,Assault,8,33.98922946255267,-118.32477133235083
2023-05-24,Chennai,Vandalism,4,33.97704251664798,-118.34978507793608
2023-05-24,Chennai,Burglary,3,33.98636803674229,-118.34899325233216
2023-05-25,Chennai,Theft,9,33.99360091698563,-118.36002651736086
2023-05-25,Chennai,Assault,6,33.98084856793773,-118.33291649026444
2023-05-25,Chennai,Vandalism,10,33.975723209676325,-118.3403589830939
2023-05-25,Chennai,Burglary,7,33.975323481670884,-118.34584497853888
2023-05-26,Chennai,Theft,24,33.99535774012142,-118.34878903753972
2023-05-26,Chennai,Assault,12,34.0058852991833,-118.3453669401692
2023-05-26,Chennai,Vandalism,9,33.99790877327553,-118.34114019398316
2023-05-26,Chennai,Burglary,3,33.98229313612867,-118.35271037008548
2023-05-27,Chennai,Theft,12,33.98400859168886,-118.34221183911652
2023-05-27,Chennai,Assault,4,33.96825300339888,-118.34885617479078
2023-05-27,Chennai,Vandalism,3,33.993578609401936,-118.32301467254712
2023-05-27,Chennai,Burglary,3,33.97787759091259,-118.33401371222708
2023-05-28,Chennai,Theft,13,33.98053943013055,-118.33711839978729
2023-05-28,Chennai,Assault,11,33.99955027607651,-118.337979877849
2023-05-28,Chennai,Vandalism,9,33.98623561473237,-118.35478495887035
2023-05-28,Chennai,Burglary,4,33.98089620879796,-118.34701060611806
2023-05-29,Chennai,Theft,10,33.99746115097712,-118.3598286775256
2023-05-29,Chennai,Assault,4,33.984219204323026,-118.35564223018316
2023-05-29,Chennai,Vandalism,5,33.978148463573,-118.35230124649009
2023-05-29,Chennai,Burglary,2,33.98751249387112,-118.33679699620238
2023-05-30,Chennai,Theft,15,33.990554069403785,-118.33330255529786
2023-05-30,Chennai,Assault,12,34.00422200393926,-118.34597522074036
2023-05-30,Chennai,Vandalism,5,33.995343659186666,-118.3460326350719
2023-05-30,Chennai,Burglary,6,33.975400459042646,-118.3330451035783
2023-05-31,Chennai,Theft,10,33.99916121854677,-118.3381035248226
2023-05-31,Chennai,Assault,5,33.979714453807084,-118.33871412752704
2023-05-31,Chennai,Vandalism,8,33.9747711898373,-118.3406420570996
2023-05-31,Chennai,Burglary,6,33.96752891866044,-118.34239819798736
2023-06-01,Chennai,Theft,6,33.96480685779718,-118.3287062174478
2023-06-01,Chennai,Assault,5,33.985759511053324,-118.34892428052444
2023-06-01,Chennai,Vandalism,7,33.983551819913785,-118.342058046775
2023-06-01,Chennai,Burglary,5,33.97871041056395,-118.34861706360368
2023-06-02,Chennai,Theft,19,33.976896563906266,-118.33304241246944
2023-06-02,Chennai,Assault,6,33.991352856963985,-118.33676476615192
2023-06-02,Chennai,Vandalism,9,33.98673537335489,-118.34589382976424
2023-06-02,Chennai,Burglary,9,33.98261339856492,-118.32793424107253
2023-06-03,Chennai,Theft,11,33.98088511416416,-118.33938805500011
2023-06-03,Chennai,Assault,8,33.973065182686966,-118.3311528571261
2023-06-03,Chennai,Vandalism,8,34.00145369378271,-118.3336738487623
2023-06-03,Chennai,Burglary,6,34.005851233406844,-118.34446401120545
2023-06-04,Chennai,Theft,21,33.999729643913234,-118.33430985859044
2023-06-04,Chennai,Assault,6,33.97619416595362,-118.35568987990216
2023-06-04,Chennai,Vandalism,11,33.97894407535915,-118.32800251800052
2023-06-04,Chennai,Burglary,5,33.99173647238622,-118.35081464186274
2023-06-05,Chennai,Theft,15,33.97666746313143,-118.3589854269586
2023-06-05,Chennai,Assault,7,33.99066156306338,-118.3347697241859
2023-06-05,Chennai,Vandalism,11,33.99592390461513,-118.34459402288708
2023-06-05,Chennai,Burglary,2,33.98631707983216,-118.34862187512266
2023-06-06,Chennai,Theft,9,34.009592471230874,-118.33194461031908
2023-06-06,Chennai,Assault,8,33.99203485211975,-118.34994144569887
2023-06-06,Chennai,Vandalism,3,33.99433540497851,-118.33891045535078
2023-06-06,Chennai,Burglary,1,33.98376837540583,-118.34403810417756
2023-06-07,Chennai,Theft,8,33.97986157419933,-118.3533749120426
2023-06-07,Chennai,Assault,7,33.9924786480751,-118.33820095332857
2023-06-07,Chennai,Vandalism,11,33.97710392768256,-118.3345809979842
2023-06-07,Chennai,Burglary,8,33.98737792295739,-118.34787361395168
2023-06-08,Chennai,Theft,17,33.99573352295377,-118.33629436423448
2023-06-08,Chennai,Assault,5,33.97977652623575,-118.33773551061776
2023-06-08,Chennai,Vandalism,10,33.99612107305303,-118.35610243100452
2023-06-08,Chennai,Burglary,7,33.98122258814856,-118.35510838737116
